"vendor","part_number","family","system_name","description","diameter_mm","center_thickness_mm","total_track_mm","efl_mm","bfl_mm","ffl_mm","fnum","na_image","enp_diameter_mm","glass_codes_json","glass_names_json","coating","wavelength_nm_primary","wavelengths_nm_json","zmx_relpath","lhlt_relpath","imported_at","import_status","import_notes_json","nd_primary","vd_primary","n_elements"
"ThorLabs","LA1618-AB","ThorLabs/LA","LA1618-AB, Plano-Convex - N-BK7, D=12.7mm F=300mm, AB coated.","ABS.COM","11.43","2.2","250.1662","300","298.5496","300","26.2467","0.01905","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1618-AB.zmx","ThorLabs/LA/LA1618-AB.lhlt","2026-05-17T14:06:45.5523586-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1618-B","ThorLabs/LA","LA1618-B, Plano-Convex - N-BK7, D=12.7mm F=300mm, B coated.","ABS.COM","11.43","2.2","250.1662","300","298.5496","300","26.2467","0.01905","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1618-B.zmx","ThorLabs/LA/LA1618-B.lhlt","2026-05-17T14:06:45.6082435-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1618-C","ThorLabs/LA","LA1618-C, Plano-Convex - N-BK7, D=12.7mm F=300mm, C coated.","ABS.COM","11.43","2.2","250.1662","300","298.5496","300","26.2467","0.01905","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1618-C.zmx","ThorLabs/LA/LA1618-C.lhlt","2026-05-17T14:06:45.6663317-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1619","ThorLabs/LA","LA1619, Plano-Convex - N-BK7, D=12.7mm F=350mm, Uncoated.","ABS.COM","11.43","2.2","349.9978","350","348.5496","350","30.6212","0.016329","11.43","[""517642""]","[""N-BK7""]",,"488","[488.0,587.6,656.0]","ThorLabs/LA/LA1619.zmx","ThorLabs/LA/LA1619.lhlt","2026-05-17T14:06:46.0248702-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1619-A","ThorLabs/LA","LA1619-A, Plano-Convex - N-BK7, D=12.7mm F=350mm, A coated.","ABS.COM","11.43","2.2","349.9978","350","348.5496","350","30.6212","0.016329","11.43","[""517642""]","[""N-BK7""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1619-A.zmx","ThorLabs/LA/LA1619-A.lhlt","2026-05-17T14:06:45.7906313-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1619-AB","ThorLabs/LA","LA1619-AB, Plano-Convex - N-BK7, D=12.7mm F=350mm, AB coated.","ABS.COM","11.43","2.2","349.9978","350","348.5496","350","30.6212","0.016329","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1619-AB.zmx","ThorLabs/LA/LA1619-AB.lhlt","2026-05-17T14:06:45.8536582-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1619-B","ThorLabs/LA","LA1619-B, Plano-Convex - N-BK7, D=12.7mm F=350mm, B coated.","ABS.COM","11.43","2.2","349.9978","350","348.5496","350","30.6212","0.016329","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1619-B.zmx","ThorLabs/LA/LA1619-B.lhlt","2026-05-17T14:06:45.9125731-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1619-C","ThorLabs/LA","LA1619-C, Plano-Convex - N-BK7, D=12.7mm F=350mm, C coated.","ABS.COM","11.43","2.2","349.9978","350","348.5496","350","30.6212","0.016329","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1619-C.zmx","ThorLabs/LA/LA1619-C.lhlt","2026-05-17T14:06:45.9726950-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1620","ThorLabs/LA","LA1620, Plano-Convex - N-BK7, D=12.7mm F=400mm, Uncoated.","ABS.COM","11.43","2.2","349.9978","400","398.5496","400","34.9956","0.014288","11.43","[""517642""]","[""N-BK7""]",,"488","[488.0,587.6,656.0]","ThorLabs/LA/LA1620.zmx","ThorLabs/LA/LA1620.lhlt","2026-05-17T14:06:46.3161193-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1620-A","ThorLabs/LA","LA1620-A, Plano-Convex - N-BK7, D=12.7mm F=400mm, A coated.","ABS.COM","11.43","2.2","349.9978","400","398.5496","400","34.9956","0.014288","11.43","[""517642""]","[""N-BK7""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1620-A.zmx","ThorLabs/LA/LA1620-A.lhlt","2026-05-17T14:06:46.0832593-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1620-AB","ThorLabs/LA","LA1620-AB, Plano-Convex - N-BK7, D=12.7mm F=400mm, AB coated.","ABS.COM","11.43","2.2","349.9978","400","398.5496","400","34.9956","0.014288","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1620-AB.zmx","ThorLabs/LA/LA1620-AB.lhlt","2026-05-17T14:06:46.1346373-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1620-B","ThorLabs/LA","LA1620-B, Plano-Convex - N-BK7, D=12.7mm F=400mm, B coated.","ABS.COM","11.43","2.2","349.9978","400","398.5496","400","34.9956","0.014288","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1620-B.zmx","ThorLabs/LA/LA1620-B.lhlt","2026-05-17T14:06:46.2039205-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1620-C","ThorLabs/LA","LA1620-C, Plano-Convex - N-BK7, D=12.7mm F=400mm, C coated.","ABS.COM","11.43","2.2","349.9978","400","398.5496","400","34.9956","0.014288","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1620-C.zmx","ThorLabs/LA/LA1620-C.lhlt","2026-05-17T14:06:46.2639467-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1621","ThorLabs/LA","LA1621, Plano-Convex - N-BK7, D=12.7mm F=450mm, Uncoated.","ABS.COM","11.43","2.2","349.9978","450","448.5496","450","39.3701","0.0127","11.43","[""517642""]","[""N-BK7""]",,"488","[488.0,587.6,656.0]","ThorLabs/LA/LA1621.zmx","ThorLabs/LA/LA1621.lhlt","2026-05-17T14:06:46.5961323-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1621-A","ThorLabs/LA","LA1621-A, Plano-Convex - N-BK7, D=12.7mm F=450mm, A coated.","ABS.COM","11.43","2.2","349.9978","450","448.5496","450","39.3701","0.0127","11.43","[""517642""]","[""N-BK7""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1621-A.zmx","ThorLabs/LA/LA1621-A.lhlt","2026-05-17T14:06:46.3678013-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1621-AB","ThorLabs/LA","LA1621-AB, Plano-Convex - N-BK7, D=12.7mm F=450mm, AB coated.","ABS.COM","11.43","2.2","349.9978","450","448.5496","450","39.3701","0.0127","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1621-AB.zmx","ThorLabs/LA/LA1621-AB.lhlt","2026-05-17T14:06:46.4289748-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1621-B","ThorLabs/LA","LA1621-B, Plano-Convex - N-BK7, D=12.7mm F=450mm, B coated.","ABS.COM","11.43","2.2","349.9978","450","448.5496","450","39.3701","0.0127","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1621-B.zmx","ThorLabs/LA/LA1621-B.lhlt","2026-05-17T14:06:46.4873140-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1621-C","ThorLabs/LA","LA1621-C, Plano-Convex - N-BK7, D=12.7mm F=450mm, C coated.","ABS.COM","11.43","2.2","349.9978","450","448.5496","450","39.3701","0.0127","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1621-C.zmx","ThorLabs/LA/LA1621-C.lhlt","2026-05-17T14:06:46.5370572-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1622","ThorLabs/LA","LA1622, Plano-Convex - N-BK7, D=12.7mm F=500mm, Uncoated.","ABS.COM","11.43","2.2","349.9978","500","498.5496","500","43.7445","0.01143","11.43","[""517642""]","[""N-BK7""]",,"488","[488.0,587.6,656.0]","ThorLabs/LA/LA1622.zmx","ThorLabs/LA/LA1622.lhlt","2026-05-17T14:06:46.8959079-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1622-A","ThorLabs/LA","LA1622-A, Plano-Convex - N-BK7, D=12.7mm F=500mm, A coated.","ABS.COM","11.43","2.2","349.9978","500","498.5496","500","43.7445","0.01143","11.43","[""517642""]","[""N-BK7""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1622-A.zmx","ThorLabs/LA/LA1622-A.lhlt","2026-05-17T14:06:46.6557700-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1622-AB","ThorLabs/LA","LA1622-AB, Plano-Convex - N-BK7, D=12.7mm F=500mm, AB coated.","ABS.COM","11.43","2.2","349.9978","500","498.5496","500","43.7445","0.01143","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1622-AB.zmx","ThorLabs/LA/LA1622-AB.lhlt","2026-05-17T14:06:46.7132419-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1622-B","ThorLabs/LA","LA1622-B, Plano-Convex - N-BK7, D=12.7mm F=500mm, B coated.","ABS.COM","11.43","2.2","349.9978","500","498.5496","500","43.7445","0.01143","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1622-B.zmx","ThorLabs/LA/LA1622-B.lhlt","2026-05-17T14:06:46.7649778-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1622-C","ThorLabs/LA","LA1622-C, Plano-Convex - N-BK7, D=12.7mm F=500mm, C coated.","ABS.COM","11.43","2.2","349.9978","500","498.5496","500","43.7445","0.01143","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1622-C.zmx","ThorLabs/LA/LA1622-C.lhlt","2026-05-17T14:06:46.8306235-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1623","ThorLabs/LA","LA1623, Plano-Convex - N-BK7, D=12.7mm F=600mm, Uncoated.","ABS.COM","11.43","2","599.4687","600","598.6814","600","52.4934","0.009525","11.43","[""517642""]","[""N-BK7""]",,"488","[488.0,587.6,656.0]","ThorLabs/LA/LA1623.zmx","ThorLabs/LA/LA1623.lhlt","2026-05-17T14:06:47.1925874-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1623-A","ThorLabs/LA","LA1623-A, Plano-Convex - N-BK7, D=12.7mm F=600mm, A coated.","ABS.COM","11.43","2","599.4687","600","598.6814","600","52.4934","0.009525","11.43","[""517642""]","[""N-BK7""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1623-A.zmx","ThorLabs/LA/LA1623-A.lhlt","2026-05-17T14:06:46.9566348-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1623-AB","ThorLabs/LA","LA1623-AB, Plano-Convex - N-BK7, D=12.7mm F=600mm, AB coated.","ABS.COM","11.43","2","599.4687","600","598.6814","600","52.4934","0.009525","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1623-AB.zmx","ThorLabs/LA/LA1623-AB.lhlt","2026-05-17T14:06:47.0160311-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1623-B","ThorLabs/LA","LA1623-B, Plano-Convex - N-BK7, D=12.7mm F=600mm, B coated.","ABS.COM","11.43","2","599.4687","600","598.6814","600","52.4934","0.009525","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1623-B.zmx","ThorLabs/LA/LA1623-B.lhlt","2026-05-17T14:06:47.0778193-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1623-C","ThorLabs/LA","LA1623-C, Plano-Convex - N-BK7, D=12.7mm F=600mm, C coated.","ABS.COM","11.43","2","599.4687","600","598.6814","600","52.4934","0.009525","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1623-C.zmx","ThorLabs/LA/LA1623-C.lhlt","2026-05-17T14:06:47.1382942-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1624","ThorLabs/LA","LA1624, Plano-Convex - N-BK7, D=12.7mm F=750mm, Uncoated.","ABS.COM","11.43","2","599.4687","750","748.6814","750","65.6168","0.00762","11.43","[""517642""]","[""N-BK7""]",,"488","[488.0,587.6,656.0]","ThorLabs/LA/LA1624.zmx","ThorLabs/LA/LA1624.lhlt","2026-05-17T14:06:47.4933213-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1624-A","ThorLabs/LA","LA1624-A, Plano-Convex - N-BK7, D=12.7mm F=750mm, A coated.","ABS.COM","11.43","2","599.4687","750","748.6814","750","65.6168","0.00762","11.43","[""517642""]","[""N-BK7""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1624-A.zmx","ThorLabs/LA/LA1624-A.lhlt","2026-05-17T14:06:47.2543619-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1624-AB","ThorLabs/LA","LA1624-AB, Plano-Convex - N-BK7, D=12.7mm F=750mm, AB coated.","ABS.COM","11.43","2","599.4687","750","748.6814","750","65.6168","0.00762","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1624-AB.zmx","ThorLabs/LA/LA1624-AB.lhlt","2026-05-17T14:06:47.3168221-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1624-B","ThorLabs/LA","LA1624-B, Plano-Convex - N-BK7, D=12.7mm F=750mm, B coated.","ABS.COM","11.43","2","599.4687","750","748.6814","750","65.6168","0.00762","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1624-B.zmx","ThorLabs/LA/LA1624-B.lhlt","2026-05-17T14:06:47.3748842-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1624-C","ThorLabs/LA","LA1624-C, Plano-Convex - N-BK7, D=12.7mm F=750mm, C coated.","ABS.COM","11.43","2","599.4687","750","748.6814","750","65.6168","0.00762","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1624-C.zmx","ThorLabs/LA/LA1624-C.lhlt","2026-05-17T14:06:47.4354925-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1625","ThorLabs/LA","LA1625, Plano-Convex - N-BK7, D=12.7mm F=850mm, Uncoated.","ABS.COM","11.43","2","599.4687","850","848.6814","850","74.3657","0.006724","11.43","[""517642""]","[""N-BK7""]",,"488","[488.0,587.6,656.0]","ThorLabs/LA/LA1625.zmx","ThorLabs/LA/LA1625.lhlt","2026-05-17T14:06:47.7936963-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1625-A","ThorLabs/LA","LA1625-A, Plano-Convex - N-BK7, D=12.7mm F=850mm, A coated.","ABS.COM","11.43","2","599.4687","850","848.6814","850","74.3657","0.006724","11.43","[""517642""]","[""N-BK7""]","THORA","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1625-A.zmx","ThorLabs/LA/LA1625-A.lhlt","2026-05-17T14:06:47.5564046-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1625-AB","ThorLabs/LA","LA1625-AB, Plano-Convex - N-BK7, D=12.7mm F=850mm, AB coated.","ABS.COM","11.43","2","599.4687","850","848.6814","850","74.3657","0.006724","11.43","[""517642""]","[""N-BK7""]","THORABLO","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1625-AB.zmx","ThorLabs/LA/LA1625-AB.lhlt","2026-05-17T14:06:47.6143724-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1625-B","ThorLabs/LA","LA1625-B, Plano-Convex - N-BK7, D=12.7mm F=850mm, B coated.","ABS.COM","11.43","2","599.4687","850","848.6814","850","74.3657","0.006724","11.43","[""517642""]","[""N-BK7""]","THORB","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1625-B.zmx","ThorLabs/LA/LA1625-B.lhlt","2026-05-17T14:06:47.6728771-07:00","ok",,"1.5168","64.17","1"
"ThorLabs","LA1625-C","ThorLabs/LA","LA1625-C, Plano-Convex - N-BK7, D=12.7mm F=850mm, C coated.","ABS.COM","11.43","2","599.4687","850","848.6814","850","74.3657","0.006724","11.43","[""517642""]","[""N-BK7""]","THORC","488","[488.0,587.6,656.0]","ThorLabs/LA/LA1625-C.zmx","ThorLabs/LA/LA1625-C.lhlt","2026-05-17T14:06:47.7350638-07:00","ok",,"1.5168","64.17","1"
