"vendor","part_number","surface_index","radius_mm","thickness_mm","glass_name","glass_catalog","conic","aspheric_coeffs_json","clear_aperture_mm","surface_type","is_stop"
"ThorLabs","LJ1227L1-C","2",,"3.202196524139",,,"0",,"3","TOROIDAL","0"
"ThorLabs","LJ1227L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2","1","3.2800000000000002","3.95","N-BK7","SCHOTT","0",,"3","TOROIDAL","1"
"ThorLabs","LJ1227L2","2",,"3.202196524139",,,"0",,"3","TOROIDAL","0"
"ThorLabs","LJ1227L2","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2-A","1","3.2800000000000002","3.95","N-BK7","SCHOTT","0",,"3","TOROIDAL","1"
"ThorLabs","LJ1227L2-A","2",,"3.202196524139",,,"0",,"3","TOROIDAL","0"
"ThorLabs","LJ1227L2-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2-B","1","3.2800000000000002","3.95","N-BK7","SCHOTT","0",,"3","TOROIDAL","1"
"ThorLabs","LJ1227L2-B","2",,"3.202196524139",,,"0",,"3","TOROIDAL","0"
"ThorLabs","LJ1227L2-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1227L2-C","1","3.2800000000000002","3.95","N-BK7","SCHOTT","0",,"3","TOROIDAL","1"
"ThorLabs","LJ1227L2-C","2",,"3.202196524139",,,"0",,"3","TOROIDAL","0"
"ThorLabs","LJ1227L2-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1","1","39.070000000000064","12.38","N-BK7","SCHOTT","0",,"25.4","TOROIDAL","1"
"ThorLabs","LJ1258L1","2",,"64.11696092896",,,"0",,"25.4","TOROIDAL","0"
"ThorLabs","LJ1258L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1-A","1","39.070000000000064","12.38","N-BK7","SCHOTT","0",,"25.4","TOROIDAL","1"
"ThorLabs","LJ1258L1-A","2",,"64.11696092896",,,"0",,"25.4","TOROIDAL","0"
"ThorLabs","LJ1258L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1-B","1","39.070000000000064","12.38","N-BK7","SCHOTT","0",,"25.4","TOROIDAL","1"
"ThorLabs","LJ1258L1-B","2",,"64.11696092896",,,"0",,"25.4","TOROIDAL","0"
"ThorLabs","LJ1258L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1258L1-C","1","39.070000000000064","12.38","N-BK7","SCHOTT","0",,"25.4","TOROIDAL","1"
"ThorLabs","LJ1258L1-C","2",,"64.11696092896",,,"0",,"25.4","TOROIDAL","0"
"ThorLabs","LJ1258L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"30","TOROIDAL","1"
"ThorLabs","LJ1267L1","2",,"243.9201501776",,,"0",,"30","TOROIDAL","0"
"ThorLabs","LJ1267L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1-A","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"30","TOROIDAL","1"
"ThorLabs","LJ1267L1-A","2",,"243.9201501776",,,"0",,"30","TOROIDAL","0"
"ThorLabs","LJ1267L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1-B","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"30","TOROIDAL","1"
"ThorLabs","LJ1267L1-B","2",,"243.9201501776",,,"0",,"30","TOROIDAL","0"
"ThorLabs","LJ1267L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267L1-C","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"30","TOROIDAL","1"
"ThorLabs","LJ1267L1-C","2",,"243.9201501776",,,"0",,"30","TOROIDAL","0"
"ThorLabs","LJ1267L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1267RM","2",,"244.947955705",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1267RM","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM-A","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1267RM-A","2",,"244.947955705",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1267RM-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM-B","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1267RM-B","2",,"244.947955705",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1267RM-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1267RM-C","1","129.19999999999925","6.53","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1267RM-C","2",,"244.947955705",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1267RM-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L1","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1-A","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L1-A","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1-B","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L1-B","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L1-C","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L1-C","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L2","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L2","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2-A","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L2-A","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L2-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2-B","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L2-B","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L2-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1277L2-C","1","129.19999999999925","3.38","N-BK7","SCHOTT","0",,"10","TOROIDAL","1"
"ThorLabs","LJ1277L2-C","2",,"247.1240424703",,,"0",,"10","TOROIDAL","0"
"ThorLabs","LJ1277L2-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L1","2",,"185.4911401077",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1-A","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L1-A","2",,"185.4911401077",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1-B","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L1-B","2",,"185.4911401077",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L1-C","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L1-C","2",,"185.4911401077",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L2","2",,"184.5966925725",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L2","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2-A","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L2-A","2",,"184.5966925725",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L2-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2-B","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L2-B","2",,"184.5966925725",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L2-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1309L2-C","1","103.35999999999996","15.89","N-BK7","SCHOTT","0",,"50","TOROIDAL","1"
"ThorLabs","LJ1309L2-C","2",,"184.5966925725",,,"0",,"50","TOROIDAL","0"
"ThorLabs","LJ1309L2-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L1","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1-A","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L1-A","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1-B","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L1-B","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L1-C","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L1-C","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L2","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L2","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2-A","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L2-A","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L2-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2-B","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L2-B","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L2-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1310L2-C","1","2.0699999999999994","3.56","N-BK7","SCHOTT","0",,"2","TOROIDAL","1"
"ThorLabs","LJ1310L2-C","2",,"1.294881530537",,,"0",,"2","TOROIDAL","0"
"ThorLabs","LJ1310L2-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L1","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1-A","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L1-A","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1-B","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L1-B","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L1-C","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L1-C","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L2","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L2","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2-A","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L2-A","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L2-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2-B","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L2-B","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L2-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1328L2-C","1","10.340000000000002","5.22","N-BK7","SCHOTT","0",,"7.5","TOROIDAL","1"
"ThorLabs","LJ1328L2-C","2",,"15.47726058719",,,"0",,"7.5","TOROIDAL","0"
"ThorLabs","LJ1328L2-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L1","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1-A","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L1-A","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1-B","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L1-B","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L1-C","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L1-C","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L2","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L2","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2-A","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L2-A","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L2-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2-B","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L2-B","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L2-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363L2-C","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1363L2-C","2",,"396.6561239934",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1363L2-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1363RM","2",,"396.7023137101",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1363RM","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM-A","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1363RM-A","2",,"396.7023137101",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1363RM-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM-B","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1363RM-B","2",,"396.7023137101",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1363RM-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1363RM-C","1","206.7199999999999","3.54","N-BK7","SCHOTT","0",,"11.7","TOROIDAL","1"
"ThorLabs","LJ1363RM-C","2",,"396.7023137101",,,"0",,"11.7","TOROIDAL","0"
"ThorLabs","LJ1363RM-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L1","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1-A","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L1-A","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1-B","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L1-B","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L1-C","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L1-C","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L2","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L2","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2-A","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L2-A","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L2-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2-B","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L2-B","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L2-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1402L2-C","1","20.670000000000012","2.61","N-BK7","SCHOTT","0",,"5","TOROIDAL","1"
"ThorLabs","LJ1402L2-C","2",,"37.97619243513",,,"0",,"5","TOROIDAL","0"
"ThorLabs","LJ1402L2-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1","1","31.000000000000036","5.87","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1430L1","2",,"54.64106483939",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1430L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1-A","1","31.000000000000036","5.87","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1430L1-A","2",,"54.64106483939",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1430L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1-B","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1-B","1","31.000000000000036","5.87","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1430L1-B","2",,"54.64106483939",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1430L1-B","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1-C","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1430L1-C","1","31.000000000000036","5.87","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1430L1-C","2",,"54.64106483939",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1430L1-C","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1477L1","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1477L1","1","36.170000000000066","5.25","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1477L1","2",,"65.23683988254",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1477L1","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1477L1-A","0",,,,,,,,"STANDARD","0"
"ThorLabs","LJ1477L1-A","1","36.170000000000066","5.25","N-BK7","SCHOTT","0",,"15","TOROIDAL","1"
"ThorLabs","LJ1477L1-A","2",,"65.23683988254",,,"0",,"15","TOROIDAL","0"
"ThorLabs","LJ1477L1-A","3",,"0",,,,,,"STANDARD","0"
"ThorLabs","LJ1477L1-B","0",,,,,,,,"STANDARD","0"
